tconst,Title,Genres,runtime_minutes,vote_average,vote_count,budget_est,worldwide_gross,release_day,release_month,release_year
tt4326444,Julieta,"['Drama', 'Romance']",96.0,7.0,445.0,1490000.0,22468044.0,21,12,2016
tt4513674,Café Society,"['Comedy', 'Drama', 'Romance']",97.0,6.4,1506.0,30000000.0,43763247.0,15,7,2016
tt0079714,Phantasm,['Horror'],89.0,6.5,273.0,300000.0,11988469.0,24,9,2016
tt3068194,Love & Friendship,"['Comedy', 'Drama', 'Romance']",94.0,6.2,294.0,3000000.0,14016568.0,3,6,2016
tt4591310,The Monkey King 2,"['Action', 'Adventure', 'Fantasy']",120.0,5.8,42.0,68490000.0,193677158.0,8,2,2016
tt5278832,The Lure,"['Horror', 'Fantasy', 'Music']",93.0,6.5,88.0,1300000.0,102986.0,1,2,2017
tt4501454,The Meddler,"['Comedy', 'Drama']",100.0,5.8,186.0,3200000.0,4267218.0,22,4,2016
tt4950110,I'm Not Ashamed,['Drama'],112.0,6.9,88.0,1500000.0,2000000.0,21,10,2016
tt4429194,Paris Can Wait,['Romance'],92.0,5.4,98.0,5000000.0,6700000.0,12,5,2017
tt4468634,Certain Women,['Drama'],107.0,5.9,148.0,2000000.0,1215691.0,14,10,2016
tt4129870,White Girl,['Drama'],88.0,5.6,221.0,700000.0,200242.0,2,9,2016
tt2978102,Term Life,"['Thriller', 'Crime']",93.0,5.9,138.0,16500000.0,21256.0,29,4,2016
tt1226766,The Great Gilly Hopkins,"['Comedy', 'Drama', 'Family']",99.0,6.5,133.0,5000000.0,97798.0,7,10,2016
tt5325452,Boo! A Madea Halloween,"['Comedy', 'Horror', 'Drama']",103.0,5.3,280.0,20000000.0,74827344.0,21,10,2016
tt1837636,Queen of the Desert,"['Drama', 'History']",128.0,6.0,136.0,15000000.0,1592853.0,1,3,2016
tt2937696,Everybody Wants Some!!,['Comedy'],116.0,6.4,681.0,10000000.0,3400278.0,30,3,2016
tt4824302,Mother's Day,"['Comedy', 'Drama', 'Romance']",118.0,5.9,782.0,25000000.0,48782670.0,29,4,2016
tt5481184,League of Gods,"['Action', 'Fantasy']",130.0,5.3,42.0,38000000.0,43300000.0,29,7,2016
tt1974420,Rules Don't Apply,"['Romance', 'Comedy', 'Drama']",127.0,5.9,245.0,25000000.0,3885342.0,23,11,2016
tt4824308,God's Not Dead 2,['Drama'],121.0,5.8,189.0,5000000.0,23507567.0,1,4,2016
tt5946128,Dear Zindagi,"['Drama', 'Romance']",151.0,6.9,105.0,4300000.0,3376375.0,25,11,2016
tt4935418,Baskın,"['Fantasy', 'Horror', 'Science Fiction']",97.0,5.8,120.0,350000.0,318155.0,25,3,2016
tt3859980,Mohenjo Daro,"['Adventure', 'Drama', 'History', 'Romance']",155.0,6.4,42.0,17000000.0,16000000.0,12,8,2016
tt4936450,Graduation,['Drama'],127.0,6.7,115.0,2000000.0,343617.0,20,5,2016
tt5161658,Bling,['Family'],81.0,6.0,15.0,15000000.0,1404291.0,3,3,2016
tt4258698,Southside with You,"['Romance', 'Drama']",80.0,5.5,131.0,1500000.0,6512004.0,26,8,2016
tt6044910,Operation Mekong,"['Action', 'Adventure', 'Crime', 'War']",124.0,6.4,62.0,30200000.0,173000000.0,30,9,2016
tt4573516,Sleight,"['Drama', 'Thriller', 'Action', 'Science Fiction']",89.0,5.3,367.0,250000.0,3914430.0,28,4,2017
tt5108476,Befikre,"['Romance', 'Comedy', 'Drama']",132.0,4.9,30.0,15500000.0,9600000.0,9,12,2016
tt4949290,Cartels,"['Crime', 'Action']",99.0,5.2,21.0,7000000.0,37766.0,19,5,2016
tt3776826,Operation Avalanche,['Thriller'],94.0,6.3,103.0,1250000.0,55000.0,16,9,2016
tt5662932,Raman Raghav 2.0,"['Thriller', 'Crime']",134.0,7.3,51.0,521873.0,1013926.0,25,9,2016
tt4434004,Udta Punjab,"['Action', 'Crime', 'Drama']",148.0,7.2,68.0,5980000.0,14900000.0,17,6,2016
tt4616250,The Perfect Weapon,"['Science Fiction', 'Action']",88.0,3.8,33.0,8000000.0,17000000.0,9,9,2016
tt5282006,The Duelist,"['Action', 'Drama']",110.0,6.5,41.0,12823507.0,6101904.0,2,12,2016
tt1135989,A Tale of Love and Darkness,['Drama'],95.0,5.1,61.0,4000000.0,572212.0,19,8,2016
tt1366338,Lowriders,['Drama'],99.0,6.5,46.0,916000.0,6179955.0,12,5,2017
tt4238858,The Fits,['Drama'],72.0,6.6,66.0,170000.0,169242.0,22,1,2016
tt1691152,David Lynch: The Art Life,['Documentary'],89.0,7.1,68.0,179554.0,311470.0,31,3,2017
tt3135556,Jimmy Vestvood: Amerikan Hero,['Comedy'],84.0,5.4,22.0,2500000.0,230069.0,13,3,2016
tt0315642,Wazir,"['Thriller', 'Action', 'Crime', 'Drama', 'Mystery']",103.0,6.6,63.0,5200000.0,9200000.0,8,1,2016
tt5071886,Kabali,"['Action', 'Crime', 'Drama']",150.0,5.8,39.0,18700000.0,74000000.0,21,7,2016
tt4551318,Paradise,['Drama'],130.0,8.0,19.0,5444966.0,945991.0,16,10,2016
tt4851630,Maheshinte Prathikaaram,"['Comedy', 'Drama']",121.0,7.7,20.0,594667.0,2292774.0,12,2,2016
tt3315656,Split,"['Fantasy', 'Drama']",150.0,5.0,5.0,9000000.0,278454378.0,7,4,2016
tt5828640,Planet of the Sharks,"['Action', 'Horror', 'Science Fiction']",85.0,3.9,28.0,5.0,6.0,27,7,2016
tt9015178,The Return of Godzilla,"['Science Fiction', 'Action']",103.0,5.8,9.0,6000000.0,11000000.0,13,9,2016
tt5646136,Hillary's America: The Secret History of the Democratic Party,"['History', 'Documentary']",107.0,6.3,40.0,5000000.0,13000000.0,15,7,2016
tt0232500,The Fast and the Furious,"['Action', 'Crime', 'Thriller']",106.0,6.8,5427.0,38000000.0,207283925.0,22,6,2016
tt4901756,Queen of Spades: The Dark Rite,['Horror'],93.0,5.5,30.0,1000000.0,2228115.0,10,6,2016
tt3850544,Hillsong: Let Hope Rise,['Documentary'],103.0,6.4,42.0,10000000.0,2600000.0,16,9,2016
tt5333612,Actor in Law,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",115.0,7.9,8.0,1600000.0,4800000.0,9,9,2016
tt4732072,The Girl on the Mat,[],27.0,10.0,2.0,4000.0,10000.0,14,10,2016
tt5142216,Auto Shop of Horrors,"['Comedy', 'Horror']",86.0,10.0,1.0,1200.0,4300.0,26,10,2016
tt4527664,Tex Montana Will Survive!,['Comedy'],82.0,7.5,4.0,1500.0,53889.0,12,3,2016
tt6225012,Goodnight Moon,"['Mystery', 'Crime']",27.0,7.0,1.0,5.0,5.0,5,10,2016
tt5960464,Janaan,"['Romance', 'Comedy']",133.0,6.5,4.0,1500000.0,3000000.0,9,9,2016
tt4425200,John Wick: Chapter 2,"['Thriller', 'Action', 'Crime']",122.0,7.0,5863.0,40000000.0,171539887.0,10,2,2017
tt3896198,Guardians of the Galaxy Vol. 2,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",137.0,7.7,12535.0,200000000.0,863756051.0,5,5,2017
tt2527336,Star Wars: The Last Jedi,"['Fantasy', 'Adventure', 'Science Fiction', 'Action']",152.0,7.0,8534.0,200000000.0,1332539889.0,15,12,2017
tt1987680,The Upside,"['Comedy', 'Drama']",126.0,7.3,274.0,37500000.0,111353135.0,11,1,2019
tt1959563,The Hitman's Bodyguard,"['Action', 'Comedy']",118.0,6.7,3017.0,30000000.0,176586701.0,18,8,2017
tt5726616,Call Me by Your Name,"['Romance', 'Drama']",132.0,8.3,4957.0,4000000.0,41063475.0,24,11,2017
tt2034800,The Great Wall,"['Action', 'Adventure', 'Fantasy']",103.0,5.8,2775.0,150000000.0,331957105.0,17,2,2017
tt3717252,Underworld: Blood Wars,"['Action', 'Fantasy', 'Horror', 'Drama']",91.0,5.5,2318.0,35000000.0,81093313.0,6,1,2017
tt5478478,Hostiles,"['Drama', 'Western', 'History']",134.0,6.7,1056.0,55000000.0,36976336.0,22,12,2017
tt1536537,What Happened to Monday,"['Science Fiction', 'Thriller', 'Drama']",123.0,7.2,3507.0,20000000.0,27975429.0,18,8,2017
tt5776858,Phantom Thread,"['Drama', 'Romance']",130.0,7.2,1617.0,35000000.0,47756590.0,25,12,2017
tt5109784,mother!,"['Drama', 'Horror', 'Mystery']",121.0,7.0,3458.0,30000000.0,44516999.0,15,9,2017
tt2932536,47 Meters Down,"['Drama', 'Thriller', 'Horror', 'Adventure']",89.0,5.6,1521.0,5500000.0,44235023.0,16,6,2017
tt5362988,Wind River,"['Crime', 'Drama', 'Mystery', 'Thriller']",107.0,7.4,2437.0,11000000.0,44998252.0,4,8,2017
tt4209788,Molly's Game,"['Crime', 'Drama']",140.0,7.1,1724.0,30000000.0,59284015.0,25,12,2017
tt2226597,The Mountain Between Us,"['Romance', 'Adventure', 'Drama']",109.0,6.5,1235.0,35000000.0,62832209.0,6,10,2017
tt0493405,CHiPS,"['Action', 'Comedy', 'Crime']",100.0,6.0,657.0,25000000.0,26800152.0,24,3,2017
tt0075860,Close Encounters of the Third Kind,"['Science Fiction', 'Drama']",135.0,7.3,2005.0,20000000.0,306889114.0,16,11,1977
tt5715410,The Son of Bigfoot,"['Animation', 'Comedy', 'Family']",92.0,6.5,162.0,30000000.0,46372519.0,27,7,2017
tt5657846,Daddy's Home 2,['Comedy'],100.0,6.0,1267.0,69000000.0,180613180.0,10,11,2017
tt3296908,The Man with the Iron Heart,"['War', 'Action', 'History', 'Thriller']",120.0,6.5,292.0,32679734.0,4412639.0,7,7,2017
tt6288694,Acts of Vengeance,"['Thriller', 'Action', 'Drama']",87.0,5.7,195.0,10000000.0,320705.0,27,10,2017
tt1935194,Overdrive,"['Thriller', 'Action', 'Mystery']",93.0,6.1,484.0,28210303.0,7793.0,6,10,2017
tt3986820,The Endless,"['Science Fiction', 'Horror', 'Thriller']",112.0,6.4,321.0,1000000.0,956425.0,6,4,2018
tt4943322,The Ottoman Lieutenant,"['Romance', 'Drama', 'War']",111.0,6.1,124.0,40000000.0,413844.0,10,3,2017
tt4158096,Free Fire,"['Action', 'Crime', 'Mystery']",90.0,6.3,540.0,7000000.0,3719383.0,21,4,2017
tt6738136,Revenge,"['Action', 'Thriller', 'Horror']",109.0,6.4,662.0,2900000.0,692079.0,11,5,2018
tt1730768,The Zookeeper's Wife,"['Drama', 'History']",126.0,7.4,726.0,20000000.0,26152835.0,31,3,2017
tt4572792,The Book of Henry,['Drama'],105.0,7.5,579.0,10000000.0,4596705.0,16,6,2017
tt7160070,Along with the Gods: The Two Worlds,"['Drama', 'Fantasy', 'Action']",139.0,7.7,110.0,18300000.0,125983972.0,22,12,2017
tt4714782,Personal Shopper,"['Drama', 'Mystery', 'Thriller']",106.0,5.9,603.0,6000000.0,1305195.0,10,3,2017
tt2032572,USS Indianapolis: Men of Courage,"['Action', 'War']",128.0,5.9,328.0,40000000.0,2158568.0,24,1,2017
tt2378507,The Glass Castle,['Drama'],127.0,7.1,352.0,9000000.0,22088533.0,11,8,2017
tt2763304,T2 Trainspotting,"['Crime', 'Drama']",117.0,7.0,1741.0,18000000.0,42067430.0,17,3,2017
tt5294550,All the Money in the World,"['Thriller', 'Drama', 'Crime', 'Mystery']",132.0,6.4,1200.0,50000000.0,56996304.0,25,12,2017
tt5390504,Detroit,"['Crime', 'Drama', 'Thriller', 'History']",143.0,7.3,795.0,34000000.0,23355100.0,28,7,2017
tt5592248,The Beguiled,"['Drama', 'Western']",93.0,5.7,1170.0,10500000.0,27397655.0,23,6,2017
tt3722614,Revolt,"['Action', 'Science Fiction', 'War']",87.0,5.1,138.0,4000000.0,24416.0,17,11,2017
tt4581576,Aftermath,"['Drama', 'Thriller']",92.0,5.5,377.0,10500000.0,261465.0,7,4,2017
tt6143568,The Humanity Bureau,"['Action', 'Science Fiction', 'Adventure']",94.0,4.9,113.0,6000000.0,17544173.0,11,7,2017
tt6537238,Salyut-7,"['Action', 'Drama', 'Adventure']",106.0,6.9,148.0,15000000.0,13767037.0,22,9,2017
tt2072233,Sleepless,"['Action', 'Crime', 'Thriller']",95.0,5.8,702.0,30000000.0,32540674.0,13,1,2017
tt2822672,Rock Dog,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",90.0,5.7,123.0,60000000.0,9420546.0,24,2,2017
tt3319730,The Mercy,"['Drama', 'Adventure']",102.0,5.9,122.0,18000000.0,4536348.0,30,11,2018
tt5825380,Wonder Wheel,['Drama'],101.0,6.3,714.0,25000000.0,15366466.0,1,12,2017
tt3262342,Loving Vincent,"['Animation', 'Drama', 'Mystery']",95.0,8.2,1200.0,5500000.0,42187665.0,22,9,2017
tt0491175,Suburbicon,"['Thriller', 'Crime', 'Drama', 'Mystery']",105.0,5.8,879.0,25000000.0,12751667.0,27,10,2017
tt5727282,Borg vs McEnroe,"['Drama', 'History']",108.0,7.1,548.0,7500000.0,16657800.0,24,10,2017
tt1753383,A Dog's Purpose,"['Comedy', 'Drama', 'Family', 'Fantasy']",100.0,7.2,1484.0,22000000.0,205035819.0,27,1,2017
tt2872518,The Shack,"['Drama', 'Fantasy']",132.0,7.1,808.0,20000000.0,92924405.0,3,3,2017
tt6304046,Thelma,"['Romance', 'Drama', 'Mystery']",117.0,7.1,368.0,5741614.0,1471656.0,10,11,2017
tt5340300,Lean on Pete,"['Drama', 'Adventure']",121.0,6.9,133.0,8000000.0,2455027.0,6,4,2018
tt1661275,Their Finest,"['Romance', 'War', 'Comedy', 'Drama']",117.0,6.8,207.0,11795877.0,3603484.0,7,4,2017
tt2126235,Collide,"['Thriller', 'Action']",98.0,5.6,331.0,21500000.0,6817535.0,24,2,2017
tt3095734,Monster Trucks,"['Action', 'Comedy', 'Science Fiction']",104.0,5.9,414.0,125000000.0,64493915.0,13,1,2017
tt5669936,The Recall,"['Science Fiction', 'Horror']",91.0,4.0,170.0,5000000.0,1319566.0,2,6,2017
tt3387266,A United Kingdom,"['Drama', 'History']",111.0,6.8,281.0,14000000.0,13819139.0,10,2,2017
tt6302160,Pandora,"['Thriller', 'Drama', 'Action']",136.0,6.8,97.0,13938145.0,30169000.0,1,1,2017
tt5851904,The Big Bad Fox and Other Tales,"['Family', 'Animation']",79.0,7.4,87.0,3000000.0,19030780.0,31,12,2017
tt5540188,The Nile Hilton Incident,"['Thriller', 'Drama']",111.0,6.6,170.0,4250000.0,81089.0,21,1,2017
tt2321405,My Life as a Zucchini,"['Animation', 'Drama', 'Family']",66.0,7.8,591.0,8000000.0,5873256.0,24,2,2017
tt6217804,Boo 2! A Madea Halloween,"['Horror', 'Comedy']",103.0,5.5,352.0,25000000.0,48333932.0,20,10,2017
tt6574272,Phoenix Forgotten,"['Horror', 'Mystery', 'Science Fiction']",80.0,5.6,134.0,2800000.0,3600000.0,21,4,2017
tt6322922,An Inconvenient Sequel: Truth to Power,['Documentary'],100.0,7.0,75.0,1000000.0,5398976.0,28,7,2017
tt4486986,All I See Is You,"['Mystery', 'Thriller']",110.0,4.9,311.0,30000000.0,646946.0,27,10,2017
tt5816374,Band Aid,"['Comedy', 'Drama', 'Music']",91.0,6.5,83.0,10000000.0,248370.0,2,6,2017
tt4538916,Finding Your Feet,"['Comedy', 'Drama', 'Romance', 'Music']",111.0,7.2,64.0,7154497.0,15500000.0,30,3,2018
tt5711148,Film Stars Don't Die in Liverpool,"['Romance', 'Drama']",105.0,6.7,74.0,10000000.0,3179847.0,1,9,2017
tt5804038,I Am Not Your Negro,['Documentary'],93.0,8.1,196.0,1000000.0,7123919.0,3,2,2017
tt5348236,The Midwife,['Drama'],117.0,6.0,66.0,7000000.0,7286136.0,28,7,2017
tt1785635,The Vault,"['Horror', 'Thriller']",91.0,4.7,187.0,5000000.0,5728.0,1,9,2017
tt2062700,Song to Song,"['Drama', 'Music', 'Romance']",129.0,5.3,472.0,10000000.0,1710528.0,17,3,2017
tt2392830,A Quiet Passion,['Drama'],125.0,6.3,88.0,8138338.0,1864266.0,11,7,2017
tt4726636,Slack Bay,['Comedy'],124.0,5.6,123.0,8104734.0,920719.0,21,4,2017
tt5606538,Confidential Assignment,['Action'],125.0,6.7,30.0,8520000.0,56100000.0,3,2,2017
tt4400994,The Ballad of Lefty Brown,['Western'],105.0,6.2,71.0,8000000.0,7856.0,15,12,2017
tt5273624,Journey to the West: The Demons Strike Back,"['Adventure', 'Fantasy', 'Action']",109.0,6.5,29.0,63300000.0,731607.0,3,2,2017
tt4353996,The King's Choice,"['Action', 'Drama', 'War']",133.0,6.9,52.0,7500000.0,9100000.0,10,1,2017
tt4687848,Railroad Tigers,"['Action', 'Comedy', 'War']",124.0,6.0,55.0,50000000.0,102205175.0,6,1,2017
tt1724970,Beyond Skyline,"['Action', 'Science Fiction', 'Adventure', 'Horror']",105.0,4.9,523.0,20000000.0,992181.0,15,12,2017
tt4129428,Jagga Jasoos,"['Adventure', 'Comedy', 'Mystery', 'Romance']",180.0,5.8,48.0,19700000.0,12500000.0,14,7,2017
tt7294534,Arjun Reddy,"['Romance', 'Drama', 'Action']",187.0,7.7,28.0,780000.0,8000000.0,25,8,2017
tt4703182,Camp Cool Kids,['Family'],104.0,6.1,12.0,1000000.0,5199.0,11,7,2017
tt3688342,Zoo,"['War', 'Family', 'History']",96.0,6.6,17.0,4000000.0,231719.0,8,6,2018
tt5701718,Heartthrob,"['Thriller', 'Romance']",86.0,5.6,45.0,4000000.0,90000000.0,10,10,2017
tt3633118,Wicked Flying Monkeys,"['Fantasy', 'Animation', 'Adventure']",86.0,5.8,9.0,10000000.0,1921923.0,24,1,2017
tt0056141,A Kind of Loving,"['Drama', 'Romance']",108.0,7.9,17.0,213084.0,581138.0,1,10,1962
tt6054758,Kirik Party,"['Comedy', 'Drama']",165.0,9.2,5.0,562680.0,7033500.0,1,2,2017
tt6481002,Tyler Perry's Madea on the Run - The Play,"['Comedy', 'Drama']",141.0,6.9,21.0,1000000.0,15000000.0,31,1,2017
tt4717208,Cops and Robbers,['Action'],88.0,4.8,8.0,5500000.0,5500000.0,12,12,2017
tt6705612,Manje Bistre,"['Comedy', 'Drama']",137.0,5.8,5.0,1092000.0,7800000.0,14,4,2017
tt2592614,Resident Evil: The Final Chapter,"['Action', 'Horror', 'Science Fiction']",107.0,5.9,1859.0,40000000.0,312242626.0,27,1,2017
tt6399490,Armaan: Story of a Storyteller,['Drama'],107.0,9.3,4.0,1800000.0,7494.0,10,2,2017
tt7020762,Thanatophobia,"['Thriller', 'Horror']",10.0,10.0,1.0,5.0,300.0,23,5,2017
tt6547398,180 Seconds,['Drama'],4.0,10.0,1.0,1.0,1.0,17,2,2017
tt4633694,Spider-Man: Into the Spider-Verse,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']",117.0,8.4,4048.0,90000000.0,375540831.0,14,12,2018
tt5848272,Ralph Breaks the Internet,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure']",112.0,7.2,2626.0,175000000.0,529221154.0,21,11,2018
tt1517451,A Star Is Born,"['Drama', 'Romance', 'Music']",136.0,7.5,5676.0,36000000.0,433888866.0,5,10,2018
tt5814060,The Nun,"['Horror', 'Mystery', 'Thriller']",96.0,5.6,2813.0,22000000.0,365550119.0,7,9,2018
tt1846589,Hunter Killer,"['Action', 'Thriller']",121.0,6.3,683.0,40000000.0,31672678.0,26,10,2018
tt4912910,Mission: Impossible - Fallout,['Action'],147.0,7.3,3811.0,178000000.0,791017452.0,27,7,2018
tt5177088,The Girl in the Spider's Web,"['Action', 'Crime', 'Thriller']",115.0,6.0,501.0,43000000.0,35164920.0,9,11,2018
tt5164214,Ocean's Eight,"['Crime', 'Comedy', 'Action', 'Thriller']",111.0,6.9,3709.0,70000000.0,297718711.0,8,6,2018
tt6921996,Johnny English Strikes Again,['Comedy'],89.0,6.2,1035.0,25000000.0,158256993.0,26,10,2018
tt0108052,Schindler's List,"['Drama', 'History', 'War']",195.0,8.5,8065.0,22000000.0,321365567.0,15,12,1993
tt4530422,Overlord,"['Horror', 'War', 'Science Fiction']",110.0,6.7,1028.0,38000000.0,41657844.0,9,11,2018
tt0096283,My Neighbor Totoro,"['Fantasy', 'Animation', 'Family']",86.0,8.1,3267.0,3700000.0,45000000.0,11,12,2018
tt2709692,The Grinch,"['Animation', 'Family', 'Comedy', 'Fantasy']",85.0,6.4,1060.0,75000000.0,508575295.0,9,11,2018
tt0062622,2001: A Space Odyssey,"['Science Fiction', 'Mystery', 'Adventure']",149.0,8.0,5837.0,12000000.0,71923560.0,10,4,1968
tt7668870,Searching,"['Thriller', 'Mystery', 'Drama']",102.0,7.6,1502.0,1000000.0,66265218.0,24,8,2018
tt1308728,The Happytime Murders,"['Action', 'Comedy', 'Crime']",91.0,5.7,380.0,40000000.0,27506452.0,24,8,2018
tt2119543,The House with a Clock in Its Walls,"['Fantasy', 'Family']",105.0,6.2,933.0,42000000.0,131457147.0,21,9,2018
tt8267604,Capernaum,['Drama'],126.0,8.4,329.0,4000000.0,64978931.0,14,12,2018
tt6155172,Roma,['Drama'],135.0,7.8,1859.0,15000000.0,1140769.0,21,11,2018
tt6663582,The Spy Who Dumped Me,"['Action', 'Comedy']",117.0,6.4,966.0,40000000.0,33562069.0,3,8,2018
tt5001754,Braven,"['Drama', 'Action']",94.0,5.9,356.0,5000000.0,823471.0,2,2,2018
tt6878882,Operation Red Sea,"['Action', 'Thriller', 'War', 'Drama']",142.0,6.5,51.0,70000000.0,579220560.0,23,2,2018
tt4003440,The House That Jack Built,"['Drama', 'Horror', 'Crime', 'Thriller']",152.0,7.3,752.0,9800000.0,5566776.0,28,11,2018
tt5691670,Under the Silver Lake,"['Crime', 'Thriller', 'Comedy', 'Drama', 'Mystery']",139.0,6.4,338.0,8500000.0,2053469.0,19,4,2019
tt5104604,Isle of Dogs,"['Adventure', 'Comedy', 'Animation']",101.0,7.9,1942.0,62770198.0,64241499.0,23,3,2018
tt7424200,Teen Titans Go! To the Movies,"['Animation', 'Action', 'Comedy', 'Science Fiction']",85.0,7.0,304.0,10000000.0,28646544.0,27,7,2018
tt6491178,Dragged Across Concrete,"['Crime', 'Action', 'Thriller']",158.0,6.6,127.0,15000000.0,660132.0,22,3,2019
tt0411477,Hellboy II: The Golden Army,"['Adventure', 'Fantasy']",120.0,6.7,2820.0,85000000.0,160388063.0,11,7,2008
tt7282468,Burning,"['Mystery', 'Drama', 'Thriller']",148.0,7.4,314.0,7280000.0,6591038.0,9,11,2018
tt6911608,Mamma Mia! Here We Go Again,"['Comedy', 'Romance']",113.0,7.2,1722.0,75000000.0,395044706.0,20,7,2018
tt4468740,Paddington 2,"['Adventure', 'Comedy', 'Family']",104.0,7.5,887.0,40000000.0,227300000.0,12,1,2018
tt3385524,Stan & Ollie,"['Comedy', 'Drama']",98.0,7.1,272.0,10000000.0,24420923.0,28,12,2018
tt3300980,The 12th Man,"['Drama', 'War']",136.0,7.5,134.0,7806306.0,9567121.0,4,5,2018
tt6212478,American Animals,"['Drama', 'Crime', 'Documentary']",117.0,7.0,315.0,3000000.0,2847319.0,1,6,2018
tt5208252,Operation Finale,"['Drama', 'History', 'Thriller']",124.0,6.7,282.0,24000000.0,17506878.0,29,8,2018
tt5670152,Traffik,"['Thriller', 'Horror']",96.0,5.7,169.0,4000000.0,5132274.0,20,4,2018
tt6257174,The Miseducation of Cameron Post,['Drama'],92.0,7.1,317.0,900000.0,2019874.0,3,8,2018
tt6053438,First Reformed,['Drama'],113.0,6.9,446.0,3500000.0,2525738.0,18,5,2018
tt4682788,Loving Pablo,"['Crime', 'Drama']",123.0,6.1,505.0,4667008.0,17535962.0,15,6,2018
tt7026672,Every Day,"['Drama', 'Fantasy', 'Romance']",97.0,7.0,1040.0,4900000.0,6102076.0,23,2,2018
tt7167630,Batman: Gotham by Gaslight,"['Thriller', 'Action', 'Animation', 'Science Fiction']",78.0,6.5,271.0,1000000.0,3469151.0,12,1,2018
tt5886440,Marrowbone,"['Drama', 'Horror', 'Thriller', 'Mystery']",111.0,7.1,480.0,8000000.0,11165901.0,13,4,2018
tt8097306,Nobody's Fool,"['Comedy', 'Drama', 'Romance']",110.0,5.9,96.0,19000000.0,29152618.0,2,11,2018
tt5989218,Life Itself,"['Drama', 'Romance']",118.0,7.1,107.0,10000000.0,7997774.0,21,9,2018
tt4686844,The Death of Stalin,"['Comedy', 'History']",107.0,7.0,733.0,13000000.0,24640027.0,9,3,2018
tt5638642,The Ritual,['Horror'],94.0,6.0,1088.0,10000000.0,1785977.0,9,2,2018
tt6494418,Siberia,"['Crime', 'Romance', 'Thriller']",105.0,4.2,157.0,2000000.0,2006704.0,13,7,2018
tt5270948,Chappaquiddick,"['Drama', 'Thriller', 'History']",107.0,6.0,114.0,34000000.0,17904202.0,6,4,2018
tt6205872,Assassination Nation,"['Thriller', 'Comedy', 'Action', 'Drama', 'Crime']",108.0,6.2,254.0,7000000.0,2900000.0,21,9,2018
tt0859635,Super Troopers 2,"['Comedy', 'Crime', 'Mystery']",100.0,5.8,192.0,13500000.0,18850674.0,20,4,2018
tt1920885,Big Fish & Begonia,"['Animation', 'Adventure', 'Fantasy']",101.0,7.5,154.0,4531653.0,84552250.0,6,4,2018
tt1773753,Mara,"['Crime', 'Horror', 'Thriller']",100.0,5.1,113.0,5000000.0,470901.0,7,9,2018
tt8116428,Along with the Gods: The Last 49 Days,"['Drama', 'Fantasy', 'Action']",141.0,7.5,46.0,18300000.0,112790210.0,1,8,2018
tt0048545,Rebel Without a Cause,['Drama'],111.0,7.7,740.0,1500000.0,4500000.0,23,9,2018
tt7745068,My Hero Academia: Two Heroes,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Adventure']",96.0,8.3,134.0,12000000.0,31478826.0,25,9,2018
tt6749318,Speed Kills,"['Crime', 'Drama', 'Thriller']",102.0,5.4,36.0,15000000.0,5812.0,16,11,2018
tt6543652,Cold War,"['Drama', 'Romance', 'Music']",88.0,7.6,533.0,4954500.0,18754051.0,22,3,2019
tt7048622,The Insult,"['Drama', 'Crime']",112.0,7.6,215.0,3000000.0,1001305.0,12,1,2018
tt4086018,Charming,"['Comedy', 'Music', 'Family', 'Animation']",90.0,5.9,54.0,20000000.0,8751856.0,20,4,2018
tt3127022,The Bookshop,"['Romance', 'Drama']",110.0,6.7,152.0,5400000.0,12055868.0,24,8,2018
tt5653294,Flight Crew,"['Drama', 'Action']",138.0,6.8,104.0,10000000.0,27305571.0,25,6,2018
tt5690810,Ophelia,"['Romance', 'Drama']",114.0,0.0,4.0,12000000.0,242115.0,28,6,2019
tt1667321,On Chesil Beach,['Drama'],110.0,6.2,94.0,745971.0,3335913.0,18,5,2018
tt5080556,2.0,"['Action', 'Science Fiction']",149.0,6.3,37.0,77000000.0,114629169.0,29,11,2018
tt5979872,Bleach,"['Action', 'Fantasy', 'Adventure']",108.0,6.6,239.0,3598902.0,4001919.0,14,9,2018
tt6559390,The Apparition,['Drama'],139.0,6.4,63.0,9661157.0,3562793.0,7,9,2018
tt5691024,Show Dogs,"['Adventure', 'Crime', 'Family', 'Comedy']",92.0,5.9,92.0,5500000.0,38830219.0,18,5,2018
tt5176252,Holy Camp!,"['Comedy', 'Music', 'Romance']",109.0,7.0,209.0,3144622.0,2963886.0,9,1,2018
tt8235660,Megalodon,"['Action', 'Science Fiction', 'Horror', 'TV Movie']",90.0,5.8,86.0,130178.0,5303.0,26,10,2018
tt7961060,Dragon Ball Super: Broly,"['Action', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Science Fiction']",101.0,7.4,721.0,1000000.0,125002821.0,16,1,2019
tt5687334,Godard Mon Amour,"['Drama', 'Romance', 'Comedy']",108.0,6.8,160.0,12840746.0,82264.0,20,4,2018
tt3881026,Rendel,"['Fantasy', 'Action', 'Crime']",105.0,4.7,60.0,1686858.0,1891907.0,30,1,2018
